price,size,lsize,age,bathp,month,poolag,poolig,firep,sager,dagar,car_p,busy_rd,ele
51500,935,5668,23,4,5,0,0,0,0,0,0,0,0
102000,1602,12544,17,7,24,0,0,1,0,1,0,0,0
76000,1320,5724,7,6,10,0,0,1,1,0,0,0,0
112500,2166,5618,80,6,35,0,0,1,0,0,0,0,0
45500,1150,3364,80,4,22,0,0,0,0,0,0,0,0
53900,1516,3360,80,4,31,0,0,1,0,0,0,0,0
95500,1700,7500,8,7,10,0,0,1,0,1,0,0,0
35500,900,3690,80,3,15,0,0,0,0,0,0,0,0
47500,1200,4800,80,4,2,0,0,1,0,0,0,0,0
55000,1180,5160,80,3,24,0,0,1,0,0,0,0,0
76900,1044,5600,22,4,30,0,0,1,0,0,0,0,0
76200,1040,5600,20,4,31,0,0,0,0,0,0,0,0
70000,1343,7396,18,6,9,0,0,0,1,0,0,0,0
51000,1160,3120,18,4,9,0,0,0,0,0,1,0,0
62500,950,6534,30,5,17,0,0,1,1,0,0,0,0
42000,900,3520,26,4,10,0,0,0,1,0,0,0,0
73000,1230,9409,13,7,8,0,0,1,1,0,0,0,0
74000,1064,9752,12,4,28,0,0,0,0,0,1,0,0
68600,1450,5600,9,6,11,0,0,1,1,0,0,0,0
79000,1570,5460,8,7,3,0,0,1,1,0,0,0,0
77500,1250,6360,10,7,16,1,0,1,1,0,0,0,0
80000,1095,5720,10,6,25,0,0,1,1,0,0,0,0
45900,1040,4080,4,4,15,0,0,0,0,0,0,0,1
45000,800,7788,34,4,14,0,0,0,0,0,0,0,0
58000,705,7788,30,4,31,0,0,0,0,0,0,0,0
110000,1950,7200,59,6,31,0,0,1,1,0,0,0,0
140000,1478,17325,36,8,19,0,0,1,0,1,0,0,0
49700,1300,3939,4,4,9,0,0,0,0,0,0,0,0
52500,975,3276,6,7,20,0,0,0,0,0,0,0,0
55525,1000,5814,5,4,25,0,0,1,0,0,0,0,0
82900,1044,1536,1,6,31,0,0,0,1,0,0,0,0
61000,1760,3150,80,6,17,0,0,1,0,0,0,0,0
86900,1160,6320,1,7,31,0,0,0,1,0,0,0,1
103000,1743,5150,1,9,27,0,0,1,1,0,0,0,0
96000,1526,5720,1,6,28,0,0,0,1,0,0,0,0
77800,1320,6993,1,4,27,0,0,0,1,0,0,0,1
121000,1743,5150,9,9,36,0,0,1,1,0,0,0,0
105000,1735,5400,1,10,30,0,0,1,1,0,0,0,0
101000,1458,5400,1,6,32,0,0,1,1,0,0,0,0
109000,1735,5400,1,10,30,0,0,1,1,0,0,0,0
44000,1200,3600,10,6,27,0,0,0,0,0,0,0,0
48000,1000,3600,11,4,28,0,0,0,0,0,0,0,0
56500,964,4000,10,6,17,0,0,0,0,0,0,0,0
67000,1950,6820,80,10,23,0,1,1,0,0,0,0,0
51000,1300,3348,40,4,14,0,0,0,0,0,0,0,0
73000,1320,5100,8,6,17,0,0,1,1,0,0,0,0
54200,2200,5293,53,5,8,0,0,0,0,0,0,0,0
38000,865,4819,80,4,13,0,0,0,0,0,0,0,0
47000,950,3901,32,4,4,0,0,0,0,0,0,0,0
55500,980,5600,22,7,2,0,0,0,0,0,0,0,0
55000,1200,8712,80,4,3,0,0,0,0,0,0,0,0
38000,800,4422,80,4,27,0,0,0,0,0,0,0,0
58500,1049,8712,80,4,25,0,0,0,0,0,0,0,0
74000,967,5280,15,6,32,0,0,0,0,0,0,0,0
75000,1600,4636,30,8,12,0,0,0,0,0,0,0,0
71500,1000,6360,33,4,34,0,0,1,0,0,0,0,0
65000,1150,4800,29,6,7,0,0,1,1,0,0,0,0
95500,1105,2916,11,6,36,0,0,1,0,1,0,0,0
70000,1100,8580,20,6,23,0,0,0,1,0,0,0,0
67500,1610,7392,32,8,23,0,0,1,0,0,0,0,0
46600,1050,4025,18,9,18,0,0,0,0,0,0,0,0
72000,1088,7956,28,4,18,0,0,0,1,0,0,0,0
33000,1050,2520,80,4,17,0,0,0,0,0,0,0,0
39200,1150,5544,60,4,27,0,0,0,0,0,0,0,0
54000,980,5400,12,4,26,0,0,0,0,0,0,0,0
54000,980,5400,12,4,22,0,0,1,0,0,0,0,0
66500,1000,5200,12,4,30,0,0,0,0,0,0,0,0
70000,1200,7788,11,4,30,0,0,1,0,0,0,0,0
48000,1014,4000,8,4,6,0,0,1,0,0,0,0,0
51000,1000,4500,9,4,3,0,0,0,0,0,0,0,0
65000,1029,4592,12,4,34,0,0,0,0,0,0,0,0
72000,976,6683,17,7,30,0,0,0,0,0,0,0,0
68000,1325,6099,16,4,21,1,0,0,0,0,0,0,0
68000,925,6500,15,6,17,0,1,0,0,0,0,0,0
72000,1250,9555,12,4,24,0,0,1,0,0,1,0,0
78000,1050,5060,13,7,36,0,0,0,0,0,1,0,0
53500,1044,6006,10,4,11,0,0,0,0,0,1,0,0
51500,1044,6006,10,4,4,0,0,0,0,0,1,0,0
58000,1044,6006,10,4,17,0,0,0,0,0,1,0,0
77000,1150,5663,14,4,34,0,0,0,1,0,0,0,0
53000,960,6561,9,7,11,0,0,0,0,0,0,0,0
54000,1050,5880,10,6,7,0,0,0,0,0,1,0,0
38000,1196,1920,50,6,28,0,0,0,0,0,0,0,0
33000,710,3770,80,3,14,0,0,0,0,0,0,0,0
41000,1000,1650,80,3,36,0,0,0,0,0,0,0,1
41500,900,1683,80,4,17,0,0,0,0,0,0,0,0
75000,1200,5200,21,6,26,0,0,0,1,0,0,0,0
72500,1100,5220,18,7,11,0,1,1,1,0,0,0,0
76500,1450,6000,8,6,16,0,0,0,0,1,0,0,1
50000,1388,4500,80,7,28,0,0,0,0,0,0,0,0
86000,1450,6000,9,6,27,0,0,1,0,1,0,0,1
72000,1570,1500,80,7,31,0,0,0,0,0,0,0,0
40000,1400,2940,80,3,7,0,0,1,0,0,0,0,0
56000,1350,4290,80,3,27,0,0,0,0,0,0,0,0
30800,1200,1908,80,3,10,0,0,0,0,0,0,0,0
38000,1000,2584,80,3,31,0,0,0,0,0,0,0,0
110000,1450,12155,20,10,31,1,0,1,0,1,0,0,0
94500,1450,8750,10,6,30,0,0,0,1,0,0,0,0
41000,1445,4454,80,3,19,0,0,0,0,0,0,0,0
51000,1176,3960,80,5,26,0,0,0,0,0,0,0,0
36000,1290,2170,80,4,11,0,0,0,0,0,0,0,0
54700,1000,12266,20,7,2,0,0,0,0,0,0,0,0
55000,910,7877,27,4,9,0,0,0,0,0,0,0,0
26000,732,1802,80,3,16,0,0,0,0,0,0,0,0
32000,1020,2652,80,4,18,0,0,0,0,0,0,0,1
65900,1076,2652,80,3,34,0,0,0,0,0,0,0,1
33000,900,1725,80,3,9,0,0,0,0,0,0,0,0
40300,987,3500,50,4,23,0,0,1,0,0,0,0,0
49000,960,3500,80,4,32,0,0,0,0,0,0,0,0
36500,1100,5300,40,4,6,0,0,0,0,0,0,0,0
73000,1050,5000,14,7,9,0,0,0,1,0,0,0,0
75000,1250,5358,46,4,2,0,0,1,0,0,0,0,0
77500,1420,5200,1,7,22,0,0,1,1,0,0,0,1
83500,2025,5304,60,4,11,0,0,1,0,0,0,0,0
78000,1620,5922,40,3,4,0,0,0,1,0,0,0,0
59900,1053,4876,30,4,25,0,0,0,0,0,1,0,0
64900,1050,4876,25,4,27,0,0,0,0,0,0,0,0
79500,1600,8010,2,7,12,0,0,1,0,1,0,0,0
37000,1140,2574,80,4,32,0,0,0,0,0,0,0,0
62000,1000,5512,29,6,16,0,0,0,0,0,0,0,0
119000,1800,8160,1,6,32,0,0,1,1,0,0,0,1
71000,1150,5500,25,4,27,0,0,0,0,0,0,0,0
92900,1900,10506,17,8,20,0,0,1,1,0,0,0,1
79500,1550,8055,10,7,29,0,0,1,0,1,0,0,0
74000,1500,8646,9,6,7,0,0,1,0,1,0,0,0
67000,1600,2278,80,7,35,0,0,0,0,0,0,0,0
65000,1155,15000,26,7,10,0,0,1,0,0,0,0,0
107500,1700,7268,1,9,33,0,0,1,1,0,0,0,1
59250,1620,5712,80,7,8,0,0,1,0,0,0,0,0
86000,1350,5900,8,7,28,0,0,1,1,0,0,0,1
55300,1620,5712,50,4,8,0,0,0,1,0,0,0,0
79900,1400,5000,9,7,29,0,0,1,1,0,0,0,1
62500,1400,4200,8,6,1,0,0,0,1,0,0,0,1
72500,1200,6202,12,6,29,0,0,0,1,0,0,0,1
73000,2294,13728,80,6,8,0,0,1,0,0,0,0,1
69500,1100,5776,11,6,24,1,0,0,1,0,0,0,1
70900,1400,5200,8,6,5,0,0,1,1,0,0,0,1
66900,1102,5200,8,6,8,1,0,0,1,0,0,0,1
72000,1100,8712,80,4,35,0,0,1,0,0,1,0,0
70500,1276,6084,2,6,31,0,0,0,1,0,0,0,1
77000,1100,8930,19,8,26,0,0,1,1,0,0,0,1
73000,1300,7056,10,6,20,0,0,0,1,0,0,0,0
77950,1250,10455,10,8,14,0,0,1,1,0,0,0,0
58500,1104,8742,20,10,5,0,0,1,1,0,0,0,0
65000,1070,7140,13,4,20,0,0,0,0,0,1,0,0
77000,1120,10609,14,4,24,0,0,0,0,0,1,0,0
81900,1280,10010,9,6,8,0,0,0,1,0,0,0,0
96000,1800,5588,3,6,14,0,0,1,0,1,0,0,0
108000,1800,41600,20,9,19,0,1,0,0,1,0,0,0
57000,988,6006,19,7,14,0,0,0,0,0,0,0,0
43500,968,4641,35,4,8,0,0,0,0,0,0,0,0
65500,1060,6006,12,6,17,1,0,1,0,0,0,0,0
50500,950,4641,80,4,16,0,0,0,0,0,0,0,0
55000,1110,7930,22,6,1,0,0,0,0,0,1,0,0
91800,1365,5994,1,4,34,0,0,0,1,0,0,0,1
88000,1250,12800,30,7,30,0,0,1,1,0,0,0,0
58000,1040,6097,30,7,14,0,0,0,0,0,0,0,0
37000,950,4620,25,3,22,0,0,0,0,0,0,0,0
86850,1111,5000,1,7,27,0,0,0,0,1,0,0,0
83250,1300,7500,1,6,24,0,0,1,0,1,0,0,0
64500,1050,7567,8,4,17,0,0,1,0,0,0,0,0
84900,1249,7500,1,7,17,0,0,1,1,0,0,0,0
62000,1130,7500,1,6,6,0,0,0,1,0,0,0,1
53900,1120,7966,3,6,15,0,0,0,0,0,0,0,0
44000,1040,7200,3,6,2,0,0,0,0,0,0,0,1
61000,1163,3840,7,7,30,0,0,0,1,0,0,0,0
73300,1470,6440,1,6,3,0,0,0,1,0,0,0,1
66000,1040,5355,2,6,15,0,0,0,1,0,0,0,1
98000,1372,6050,6,7,27,0,0,1,0,1,0,0,0
88000,1500,6050,5,9,14,0,0,1,0,1,0,0,0
91000,1176,6050,7,7,29,0,0,1,0,1,0,0,0
96500,1178,6050,8,7,33,0,0,1,0,1,0,0,0
103000,1880,9555,4,8,17,0,1,1,0,1,0,0,0
85000,1588,5880,3,7,6,0,0,1,0,1,0,0,0
122000,2133,6710,4,11,14,0,0,1,0,1,0,0,0
98000,1600,6050,5,7,19,0,0,1,0,1,0,0,0
58000,1250,5559,26,4,1,0,0,0,0,0,0,0,0
157000,2412,16256,20,11,6,0,0,0,0,1,0,0,0
43000,790,3600,21,4,1,0,0,1,0,0,0,0,0
45000,790,3600,21,4,9,0,0,0,0,0,0,0,0
74800,1580,9653,15,7,1,0,1,1,1,0,0,0,0
66500,970,6000,20,4,26,0,0,0,0,0,0,0,0
57000,936,7100,28,4,7,0,0,0,1,0,0,0,0
39000,1000,3498,80,3,31,0,0,0,0,0,0,0,0
52000,925,6360,24,7,7,0,0,0,1,0,0,1,0
56500,1450,3240,10,6,26,0,0,0,1,0,0,1,0
68000,962,5500,21,4,29,0,0,1,0,0,0,0,0
62000,1008,5500,16,6,8,0,0,0,0,0,0,0,0
39000,950,2160,80,4,29,0,0,0,1,0,0,0,0
79000,1157,7620,30,3,35,0,0,0,0,0,0,0,0
44000,1050,11830,35,4,8,0,0,0,0,0,0,0,0
62500,1500,6825,13,8,13,0,0,0,0,0,1,0,0
67000,1175,15375,30,6,27,0,0,0,1,0,0,0,0
55000,1032,5940,37,6,27,1,0,0,0,0,1,0,0
46500,982,10890,36,4,8,0,0,0,0,0,0,0,0
48000,988,9653,9,4,19,0,0,0,0,0,0,0,0
59900,1200,6840,12,6,11,0,0,0,0,1,0,0,0
67000,1200,8164,5,4,20,0,0,1,1,0,0,0,0
88000,1388,5151,1,6,26,0,0,1,1,0,0,0,1
89995,1160,6123,10,6,32,0,0,0,1,0,0,0,1
65500,1280,8712,26,6,30,0,0,0,1,0,0,0,0
91000,1515,8712,31,8,30,0,0,1,1,0,0,0,0
82500,1550,5355,2,6,16,0,0,0,1,0,0,0,1
61800,1410,5250,5,7,12,0,0,1,1,0,0,0,1
67000,960,5250,3,6,6,0,0,0,1,0,0,0,1
39000,1000,3488,80,3,21,0,0,0,0,0,0,0,0
87000,1300,12720,23,8,28,0,0,0,0,1,0,0,1
46000,945,3136,48,4,16,0,0,0,0,0,0,0,0
64000,1560,5500,25,6,25,0,0,0,1,0,0,0,0
54500,1000,5000,24,4,4,0,0,0,0,0,0,0,0
65000,1053,7280,25,6,21,0,0,0,0,0,0,0,0
76200,1700,2112,80,4,19,0,0,0,0,0,0,0,0
74500,2285,4664,68,9,12,0,0,0,0,0,0,0,0
58000,1080,4830,9,7,4,0,0,0,0,0,0,0,1
48000,950,4850,80,4,18,0,0,0,0,0,0,0,0
49000,1576,4200,80,4,17,0,0,0,0,0,0,0,0
48500,1450,4356,80,7,17,0,0,0,0,0,0,0,0
39000,1050,8712,0,4,11,0,0,0,0,0,0,0,0
43000,850,8712,30,3,27,0,0,0,0,0,0,0,0
53000,990,5200,26,4,1,0,0,0,0,0,0,0,0
68000,860,5820,25,4,27,0,0,0,1,0,0,0,0
67500,900,5820,27,8,21,0,0,1,0,0,0,0,0
35000,1100,2160,80,5,19,0,0,0,0,0,0,0,0
30000,1070,2160,80,5,8,0,0,0,0,0,0,0,0
66000,1800,3520,67,8,4,0,0,0,0,0,0,0,0
115000,2050,10000,5,10,10,0,0,0,0,1,0,0,1
87000,1361,6045,11,6,35,0,0,0,1,0,0,0,0
76900,1150,3364,10,6,23,0,0,1,1,0,0,0,0
72000,1700,3552,80,4,14,0,0,0,0,0,0,0,0
35000,900,2800,80,4,2,0,0,0,0,0,0,0,0
43900,980,2800,77,4,28,0,0,0,0,0,0,0,0
64900,1100,7656,25,5,18,0,0,0,0,0,0,0,0
63500,1100,5670,23,4,3,1,0,0,0,0,0,0,0
41000,1100,4655,80,4,11,0,0,0,0,0,0,0,0
55900,971,6000,33,4,13,0,0,1,0,0,0,0,0
55000,1008,6045,10,4,8,0,0,0,0,0,0,0,0
53500,1152,6045,9,4,2,0,0,0,0,0,0,0,0
76000,1056,5500,13,4,27,0,0,0,0,0,0,0,0
58000,1100,3150,2,6,28,0,0,0,0,0,0,0,1
54000,1100,3150,3,7,19,0,0,0,0,0,0,0,1
59900,1000,4725,1,4,8,0,0,0,0,0,0,0,0
65000,1100,4200,5,4,32,0,0,0,0,0,0,0,0
55000,1027,3060,3,4,21,0,0,0,0,0,0,0,1
60500,1250,3300,10,6,31,0,0,0,0,1,0,0,0
55000,1050,3335,4,4,27,0,0,0,0,0,0,0,1
62000,1100,3000,4,4,31,0,0,0,0,0,0,0,1
71000,1800,6600,18,6,7,0,0,0,0,1,0,0,1
73900,1400,6848,18,6,16,0,0,0,1,0,0,0,1
129900,2025,7480,20,10,32,0,0,1,0,1,0,0,0
65500,1325,6750,30,4,29,0,0,0,0,0,0,0,0
65000,900,14280,30,4,28,0,0,0,0,0,0,0,0
57000,950,18023,28,4,7,0,0,0,1,0,0,0,0
83000,1900,6202,12,6,4,0,0,1,1,0,0,0,1
45500,1300,4550,60,3,3,0,0,0,0,0,0,0,0
60000,1100,7605,23,6,15,0,0,0,1,0,0,1,0
56000,1300,5394,35,4,27,0,0,0,0,0,0,1,0
51000,1000,6968,19,6,1,0,0,0,0,0,0,1,0
63700,1180,7439,12,7,4,0,0,1,1,0,0,0,0
135000,1800,10920,2,11,35,0,0,0,0,1,0,0,0
105000,1890,8556,1,10,12,0,0,0,0,1,0,0,0
111000,1890,8556,1,10,25,0,0,0,0,1,0,0,0
101500,1600,6566,1,9,14,0,0,1,0,0,0,0,0
106500,1700,9779,16,7,32,0,0,1,1,0,0,0,0
80500,2100,3210,80,6,24,0,0,0,0,0,0,0,0
54000,1200,1521,80,3,28,0,0,0,0,0,0,0,0
69000,1667,3000,50,3,35,0,0,0,0,0,0,0,0
45000,1200,10816,60,4,11,0,0,0,0,0,0,0,0
43000,1100,2800,80,4,15,0,0,0,0,0,0,0,0
45000,980,5366,80,4,14,0,0,0,0,0,0,0,0
57900,1308,10100,28,4,8,0,0,0,0,0,0,0,0
66000,1050,7183,25,7,16,0,0,0,1,0,0,0,1
39500,1820,8745,80,5,18,0,0,0,0,0,0,0,0
54000,1200,5000,5,7,16,0,0,1,0,0,0,0,1
46000,970,9025,23,4,14,0,0,0,0,0,0,0,0
40500,850,7224,80,4,19,0,0,0,0,0,0,0,0
75900,1063,7225,3,4,21,0,0,1,1,0,0,0,0
78900,1580,6123,5,8,10,0,0,1,1,0,0,0,0
57500,1050,3008,20,5,30,0,0,0,0,0,0,0,0
49500,850,7056,25,4,4,0,0,0,0,0,0,0,0
53000,1050,3040,25,4,27,0,0,0,0,0,0,0,0
58500,915,5724,25,4,13,0,0,0,0,0,0,0,0
115000,1700,9409,1,9,20,0,0,1,0,1,0,0,0
83000,1290,7000,22,6,12,0,0,1,1,0,0,0,0
86000,1900,17000,30,8,21,0,0,0,0,0,0,0,0
78000,1550,5000,2,7,11,0,0,1,1,0,0,0,1
95500,2016,5600,5,10,29,0,0,1,0,0,0,0,1
81000,1337,6400,10,6,29,0,0,1,1,0,0,0,1
79900,1373,5670,9,6,17,0,0,0,1,0,0,0,1
76000,1776,5936,7,8,2,0,0,1,0,1,0,0,1
87000,1850,5936,9,6,26,0,0,1,0,1,0,0,1
71900,1120,5000,1,4,4,0,0,0,1,0,0,0,1
91000,1537,5000,1,8,11,0,0,1,1,0,0,0,1
77000,1100,5000,9,9,31,0,0,0,1,0,0,0,1
74500,1150,4100,9,4,32,0,0,1,0,0,0,0,1
53000,950,5936,7,4,6,0,0,0,0,0,0,0,1
59900,950,4300,1,4,20,0,0,0,0,0,0,0,1
63000,1064,4400,2,4,20,0,0,1,0,0,0,0,1
66000,1120,4400,2,4,27,0,0,0,0,0,0,0,1
44400,850,7590,80,4,25,0,0,0,0,0,1,0,0
80380,1254,10404,1,6,19,0,0,0,1,0,0,0,0
52500,1014,3060,24,4,29,0,0,0,0,0,0,0,0
61500,1360,5106,11,8,29,0,0,0,0,0,0,0,0
78900,1276,9652,1,6,14,0,0,0,0,1,0,0,0
105000,1750,6600,2,9,8,0,0,1,0,1,0,0,0
110000,1700,7980,1,6,25,0,0,1,0,1,0,0,0
87500,1463,8281,16,7,25,0,0,1,1,0,0,0,0
83000,1120,10000,14,6,32,0,0,0,1,0,0,0,0
47500,902,5814,38,4,20,0,0,0,0,0,1,0,0
77000,1400,6095,1,6,23,0,0,0,1,0,0,0,1
146000,2300,7729,1,10,20,0,0,1,0,1,0,0,0
45000,1400,8184,80,6,9,0,0,0,0,0,0,0,0
93000,1550,6095,3,6,16,0,0,1,0,1,0,0,0
118000,1800,7396,3,9,31,0,0,1,0,1,0,0,0
75000,1300,5500,7,6,17,0,0,0,0,1,0,0,1
120000,2100,9900,1,9,25,0,0,1,0,1,0,0,0
99700,1685,7700,1,9,18,0,0,1,0,1,0,0,0
113800,1900,6325,1,10,8,0,0,1,0,1,0,0,0
165000,2300,6893,2,9,32,0,0,1,0,1,0,0,1
90000,1775,5750,3,9,17,0,0,1,0,1,0,0,1
106500,1690,5750,2,7,33,0,0,1,0,0,0,0,0
97500,1190,6050,3,9,20,0,0,1,0,1,0,0,1
87500,1870,5500,2,9,2,0,0,1,0,1,0,0,0
88900,1190,6325,2,9,1,0,0,1,0,1,0,0,0
67000,1200,6240,6,4,5,0,0,1,1,0,0,0,0
85000,1550,6240,6,6,34,0,0,1,1,0,0,0,0
80000,1250,6240,10,8,28,0,1,1,1,0,0,0,0
51000,950,6120,11,6,5,0,0,0,0,0,0,0,0
66000,1008,6120,13,4,10,0,0,1,0,0,0,0,0
156000,3400,7242,80,10,5,0,0,0,0,0,0,0,0
50500,1300,4100,80,4,27,0,0,0,0,0,0,0,0
42500,1015,2848,60,3,21,0,0,0,0,0,0,0,0
74900,1500,6600,50,7,17,0,1,0,0,0,0,0,0
49500,1200,3700,80,6,16,0,0,0,0,0,0,0,0
62000,1275,4578,80,5,33,0,0,1,0,0,0,0,0
76000,1270,6765,4,6,9,0,0,1,1,0,0,0,0
60000,2035,12720,29,4,8,0,0,0,0,0,0,0,0
81000,1370,4300,80,3,32,0,0,1,0,0,0,0,0
63950,1975,2840,80,7,26,0,0,0,0,0,0,0,0
26500,920,2800,80,3,3,0,0,0,0,0,0,0,0
57500,920,4928,80,4,35,0,0,0,0,0,0,0,0
43700,1600,3108,80,4,5,0,0,0,0,0,0,0,0
51000,1150,1860,80,4,16,0,0,0,0,0,0,0,0
45000,1400,2600,80,6,27,0,0,0,0,0,0,0,0
41000,1800,3900,80,4,24,0,0,0,0,0,0,0,0
65000,1780,18360,4,6,1,0,0,0,1,0,0,0,1
72000,1724,18225,7,6,27,0,0,0,1,0,0,0,1
120500,1300,4776,68,5,66,0,0,1,0,0,0,0,0
95000,1360,1855,80,8,57,0,0,0,0,0,0,0,0
127000,1000,6844,19,6,64,0,0,0,0,0,0,0,0
122500,1290,5790,18,7,55,0,0,1,1,0,0,0,0
52000,925,3300,80,4,50,0,0,0,0,0,0,0,0
84000,1500,21450,80,3,51,0,0,0,0,0,0,0,0
115000,1463,3000,80,10,65,0,0,0,0,0,0,0,0
156260,1340,5870,56,6,71,0,0,1,0,0,0,0,0
144900,1230,4845,14,4,70,0,0,1,1,0,0,0,1
110000,1025,5321,20,6,58,0,0,1,0,0,1,0,0
73000,1000,3451,25,4,50,0,0,0,0,0,0,0,0
116000,1083,5050,33,7,52,0,0,0,0,0,0,0,0
133000,1100,4040,78,4,67,0,0,0,0,0,0,0,0
93000,1570,5000,80,4,50,0,0,0,0,0,0,0,0
119255,1775,4330,50,7,53,0,0,0,0,0,0,0,1
125000,1400,5000,60,4,55,0,0,1,0,0,0,0,0
130000,1168,4000,80,4,69,0,0,1,0,0,1,0,0
136150,1465,8100,19,7,55,0,0,1,1,0,0,0,0
142900,1014,9000,18,7,71,0,0,0,0,0,1,0,0
141000,2200,5279,80,8,58,0,0,0,0,0,0,0,0
109900,1190,4046,80,4,64,0,0,0,0,0,0,1,0
119000,960,4568,2,6,64,0,0,0,1,0,0,0,1
108500,914,3000,6,5,59,0,0,0,0,0,0,0,0
148500,950,3400,6,6,70,0,0,0,1,0,0,0,0
142000,1060,3436,4,8,68,0,0,0,0,0,0,0,1
127000,1040,6663,11,7,61,0,0,1,1,0,0,0,0
111000,1200,4500,12,6,63,0,0,0,0,0,0,0,1
128000,1000,4994,12,7,66,0,0,0,0,0,0,0,1
100000,1000,4500,10,4,56,0,0,0,0,0,1,0,1
100000,1040,4500,12,4,52,0,0,1,0,0,1,0,1
130000,1175,6048,14,7,66,0,0,0,0,0,0,0,1
112900,936,5582,12,4,55,0,0,1,0,0,0,0,1
127000,1061,6643,33,7,60,0,0,0,0,0,0,0,0
193900,1460,6300,35,10,71,0,0,1,0,0,1,0,0
94000,930,7762,25,7,50,0,0,0,1,0,0,0,0
123500,1250,5582,33,7,52,0,0,1,1,0,0,0,0
135000,1052,10894,36,6,67,0,0,1,0,0,0,0,0
192500,1660,7713,17,7,70,0,0,1,1,0,0,0,0
145000,1112,6330,36,5,65,0,0,0,1,0,0,0,0
102900,1100,4554,60,6,52,0,0,0,0,0,0,0,0
106900,1075,4554,80,4,65,0,0,0,0,0,0,0,0
133500,1100,5288,16,7,62,1,0,1,1,0,0,1,0
147000,1334,6146,2,6,68,0,0,1,1,0,0,0,1
96000,1034,2860,5,4,59,0,0,1,0,0,0,0,1
125500,1566,5150,3,8,52,0,0,0,1,0,0,0,1
113500,900,5300,6,6,56,0,0,1,1,0,0,0,1
101000,1350,5400,48,4,52,0,0,0,1,0,0,0,0
100000,1350,4486,80,8,57,0,0,0,0,0,0,0,0
178000,1290,5759,3,16,71,0,0,0,1,0,0,0,1
96000,1240,3000,12,4,51,0,0,0,0,0,0,0,0
90000,1020,2867,11,4,50,0,0,0,0,0,0,0,0
93000,1140,3528,12,6,52,0,0,0,0,0,0,0,0
103000,1150,2900,12,6,52,0,0,0,0,0,0,0,0
91000,1100,4450,10,6,51,0,0,0,0,0,0,0,0
139000,1200,7630,14,6,70,0,0,1,0,0,0,0,0
155950,1290,5775,1,7,51,0,0,0,1,0,0,0,1
139429,1510,5770,0,6,52,0,0,1,1,0,0,0,1
176000,1618,5742,1,10,69,0,0,1,0,1,0,0,0
134900,1100,5400,0,4,63,0,0,0,0,1,0,0,1
137000,1642,5827,1,10,70,0,0,0,0,1,0,0,1
122900,1100,5400,31,4,57,0,0,0,0,0,0,0,0
146000,1237,7000,31,7,51,0,0,1,1,0,0,0,0
155800,1870,5300,90,6,65,0,0,0,1,0,0,0,0
148000,1470,6000,6,7,71,0,0,0,1,0,0,0,1
135000,1150,9165,8,6,64,0,0,0,1,0,0,0,0
152500,1470,5294,3,9,54,0,0,1,0,1,0,0,0
137000,1548,8600,17,6,50,0,0,1,1,0,0,0,1
138000,1092,6000,18,6,67,0,0,0,0,0,0,0,0
125000,900,5000,30,4,63,0,0,1,0,0,0,0,0
105000,1036,5364,28,8,57,0,0,0,0,0,0,0,0
134000,1150,4550,17,4,51,0,0,0,1,0,0,0,0
94900,1870,8250,21,8,53,0,0,1,0,0,0,0,0
154500,1000,5500,32,6,69,0,0,1,0,0,0,0,0
115000,1300,5000,50,3,60,0,0,1,0,0,0,0,0
115000,1254,2966,19,5,65,0,0,0,0,0,0,0,0
106000,1240,3399,18,4,59,0,0,0,0,0,0,0,0
106000,1350,4312,15,8,55,0,0,0,0,0,0,0,0
105000,1240,3408,18,4,51,0,0,0,0,0,0,0,0
115900,1135,5775,17,7,50,0,0,0,1,0,0,0,0
108000,1350,7632,80,3,57,0,0,0,0,0,0,0,0
115000,1200,4240,80,4,65,0,0,1,0,0,0,0,0
119000,940,4797,14,6,64,0,0,1,0,0,0,0,0
136000,1370,5240,5,6,54,0,0,1,1,0,0,0,0
99900,1030,3575,6,4,55,0,0,0,0,0,0,0,1
110000,1005,2860,7,4,65,0,0,0,0,0,0,0,1
104000,1050,3693,6,4,54,1,0,0,0,0,0,0,1
110000,1100,8936,7,6,58,0,0,0,0,0,0,0,0
100000,1050,3250,6,4,62,0,0,0,0,0,0,0,1
143000,1320,7745,2,9,72,0,0,0,1,0,0,1,1
119000,1468,3300,12,9,63,0,0,0,0,0,0,1,0
110000,1100,4407,18,4,64,0,0,0,0,0,0,1,0
135000,1250,3390,15,7,71,0,0,0,0,1,0,1,0
108000,1310,3911,12,6,61,0,0,0,0,0,0,1,0
161000,1000,5250,3,7,71,0,0,0,1,0,0,1,1
130000,1600,5565,10,6,49,0,0,1,1,0,0,0,0
113000,1225,3450,16,6,64,0,0,0,0,0,0,0,0
113000,1225,3450,16,6,64,0,0,0,0,0,0,0,0
105000,1292,3450,18,6,60,0,0,0,0,0,0,0,0
107900,1100,3900,12,8,61,0,0,0,0,0,0,0,0
148000,1605,7950,18,6,51,0,0,0,1,0,0,0,0
295000,3137,9583,50,9,52,0,0,1,0,1,0,0,0
106000,1300,7913,80,3,64,0,0,0,0,0,0,0,0
108000,1100,5103,12,7,50,0,0,0,1,0,0,0,0
115000,1100,5220,12,7,51,0,0,1,1,0,0,0,0
118000,1108,5220,12,7,52,0,0,0,1,0,0,0,0
127500,1270,10430,21,6,62,0,0,1,1,0,0,0,0
